pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p207308	0.00202	-0.01262	-0.00134	0.01079	-0.00866	0.00544	-0.00224	-0.00396	-0.00211	0.00273	-0.00539	0.00365	0.00131	-0.00451	-0.01138	-0.00050	(And (Member $e0 watch) (Past $e0))
p207309	0.01240	-0.01960	0.00940	-0.02013	-0.00314	0.01647	-0.00711	-0.04655	-0.00561	0.00410	-0.01300	0.01028	-0.00986	0.00094	0.02959	0.02451	(And (Member $e0 watch) (Theme $e0 $x0))
p207310	0.00954	-0.01101	-0.01462	0.01995	-0.00974	0.01342	0.00109	0.00443	-0.00898	-0.00308	-0.00156	0.00951	0.00631	-0.01113	-0.02930	-0.01323	(And (Member $e0 welcome) (Past $e0))
p207311	-0.00228	-0.01049	0.00833	0.00048	-0.00481	-0.00641	0.00637	0.00015	0.00447	-0.00000	-0.00827	0.02684	-0.00498	0.00706	-0.00442	-0.01082	(And (Member $e0 work) (Ongoing $e0))
p207312	-0.00244	-0.00760	0.00571	-0.01333	0.01323	0.00158	-0.00648	-0.01948	-0.00590	-0.00148	-0.00888	0.01373	-0.00326	0.00320	-0.01020	0.00869	(And (Member $x0 big) (Patient $e0 $x0))
p207313	0.00075	0.01760	-0.02024	0.00137	0.01645	-0.00317	-0.00103	0.02920	-0.00162	-0.00878	0.01066	0.02981	0.00275	-0.00744	-0.00489	-0.01111	(And (Member $x0 blue) (Member $x0 sky))
p207314	0.01083	-0.00357	-0.00500	0.00620	-0.00354	0.00465	-0.00110	0.00321	-0.00202	-0.00379	0.00048	0.00190	-0.00057	-0.00381	-0.01549	-0.00726	(And (Member $x0 bottom) (PartOf $x0 $x1))
p207315	-0.00824	-0.01461	0.00809	0.00177	0.01640	0.00333	-0.00490	-0.01889	-0.00898	0.00255	-0.01241	0.01592	0.01152	-0.00452	-0.00209	-0.00592	(And (Member $x0 fire) (Patient $e0 $x0))
p207316	-0.00094	-0.00194	-0.00152	-0.00136	-0.00180	0.00298	-0.00437	0.00550	0.00198	-0.00148	0.01019	-0.00234	-0.00137	-0.00118	0.00132	-0.00115	(And (Member $x0 house) (Member $x0 large))
p207317	-0.00388	0.02377	0.00882	-0.00204	0.01090	0.00325	-0.00422	-0.02074	-0.00934	-0.00543	0.00497	-0.00485	0.00336	-0.00693	-0.00896	-0.01259	(And (Member $x0 house) (Patient $e0 $x0))
p207318	-0.00038	0.00502	-0.00753	-0.00670	0.01705	-0.00184	-0.00302	-0.00149	-0.00753	-0.00460	-0.00157	0.01617	0.00897	-0.01019	-0.02736	-0.00758	(And (Member $x0 light) (Patient $e0 $x0))
p207320	0.01286	-0.00002	0.00111	-0.00522	-0.00245	0.00201	-0.00403	-0.00648	-0.00583	0.00502	-0.00379	-0.00557	-0.01370	0.01160	-0.00875	0.00460	(And (Member $x0 orchestra) (Theme $e0 $x0))
p207321	0.01417	0.00114	-0.01166	0.00504	-0.00639	0.01022	-0.00554	0.00173	-0.00734	0.00547	0.01401	-0.00002	-0.00915	0.00306	-0.01504	-0.01092	(And (Member $x0 picture) (Theme $e0 $x0))
p207322	-0.00002	0.00500	-0.00762	-0.00194	0.01348	0.00016	-0.00481	-0.00238	0.00250	-0.00745	-0.00094	0.01659	-0.00045	-0.00441	-0.00980	-0.00764	(And (Member $x0 problem) (Patient $e0 $x0))
p207323	0.01798	-0.00476	-0.00676	0.00866	0.00045	-0.00283	-0.00417	0.01090	-0.00190	0.01209	-0.00404	0.00127	-0.00972	0.00009	-0.01064	-0.00528	(And (Member $x0 song) (Theme $e0 $x0))
p207324	-0.00061	0.01563	-0.00508	-0.00289	0.00042	0.00064	0.00132	0.00777	-0.00607	-0.00323	0.00302	-0.00204	0.00320	-0.00536	-0.00098	-0.00115	(And (Member $x0 thing) (Possession $x1 $x0))
p207325	0.00289	0.01059	-0.00595	0.00050	-0.00225	-0.00359	-0.00174	0.00438	-0.00326	0.00880	0.00207	-0.00425	-0.00357	0.00058	0.00396	0.00084	(And (Member $x0 thing) (Stimulus $e0 $x0))
p207326	-0.00275	0.00367	-0.01384	-0.00284	0.01018	0.01685	-0.00549	-0.00239	0.04121	-0.00687	-0.00195	0.03496	-0.00818	-0.00532	-0.01083	-0.01485	(And (Member $x0 weather) (Patient $e0 $x0))
p207327	0.06172	0.06362	0.04835	-0.00747	-0.00444	-0.03312	-0.01298	-0.04027	0.01145	0.01966	-0.01517	-0.02733	-0.05845	0.02822	0.01608	-0.01521	(And (Member $x0 work) (Theme $e0 $x0))
p207328	0.00484	0.00705	-0.00453	-0.00335	0.01317	-0.00154	-0.00102	-0.00598	-0.00666	-0.00759	0.00001	-0.00011	0.00153	-0.00344	-0.01167	-0.00296	(And (Might $e0) (Patient $e0 $x0))
p207329	-0.00154	-0.00990	0.00269	0.00820	-0.01089	-0.01280	-0.01006	-0.01329	0.03437	0.01236	-0.00871	0.01222	0.02033	0.01790	-0.00004	0.00027	(And (Only $x0 $e0) (Past $e0))
p207332	-0.00381	-0.00675	0.00277	0.00740	0.00784	0.00189	0.00319	-0.01248	-0.01085	-0.00713	-0.00373	-0.00071	0.02326	-0.01263	-0.02126	-0.00944	(And (PartOf $x0 $x1) (Patient $e0 $x0))
p207334	-0.00195	-0.00562	0.00169	0.00118	0.00067	-0.00638	-0.00283	0.00555	0.00284	0.00939	-0.00358	-0.00223	-0.00044	-0.00227	-0.00089	0.00223	(And (Past $e0) (Time $e0 later))
p207335	-0.00657	0.00557	-0.02389	-0.00687	-0.00169	0.05629	-0.00715	-0.01556	0.08201	0.01372	0.00084	-0.00543	-0.02793	-0.00459	0.00004	-0.00102	(And (Past $e0) (Time $e0 now))
p207336	0.00470	-0.01108	-0.00258	0.00581	-0.00882	0.00352	0.03131	0.00733	-0.02200	0.00324	-0.00820	0.00037	0.00449	0.00167	-0.01315	-0.00975	(And (Past $e0) (Time $e0 today))
p207337	-0.00387	-0.01348	0.01359	0.00272	-0.00826	-0.00707	0.01289	-0.00673	-0.00471	0.00621	-0.01101	0.00791	0.00084	0.00317	0.00665	-0.00238	(And (Past $e0) (With $e0 $x0))
p207338	-0.01280	0.01064	-0.01098	-0.01019	0.01091	0.02656	0.00009	-0.01874	0.00513	0.00025	-0.00422	0.00092	-0.01212	0.00566	-0.01475	0.01708	(And (Patient $e0 $x0) (Possession $x0 $x1))
p207339	0.00065	0.00126	-0.00690	-0.00176	0.01359	-0.00215	-0.00568	0.00067	0.00660	-0.00790	-0.00241	0.03014	-0.00021	-0.00476	-0.01299	-0.01136	(And (Patient $e0 $x0) (Probably $e0))
p207340	-0.00136	-0.00621	0.00127	-0.01570	0.02608	-0.00886	-0.00476	-0.00693	-0.01026	0.01757	-0.00760	-0.00358	0.00729	-0.00589	0.00065	0.00995	(And (Patient $e0 $x0) (Time $e0 night))
p207341	-0.00590	0.00412	0.00146	-0.01091	0.01342	0.00785	-0.00610	-0.07516	-0.00892	-0.00710	0.00173	-0.00148	0.00794	-0.00504	0.02206	0.00525	(And (Patient $e0 $x0) (To $e1 $e0))
p207343	-0.03615	0.04094	-0.07373	0.04200	0.00986	-0.00030	-0.00071	0.00351	-0.03256	-0.00474	0.00958	0.02498	-0.02198	0.03544	-0.02345	0.03909	(And (Recipient $e0 $x0) (Theme $e1 $e0))
p207344	0.01307	-0.01315	-0.05263	0.00906	0.10084	0.03397	-0.01070	-0.12538	-0.02768	-0.03882	-0.01774	-0.00201	0.02341	0.07217	0.48506	-0.01595	(And (Theme $e0 $x0) (Theme $e0 $x1))
p207345	0.00568	0.01170	0.00278	-0.00236	-0.00167	-0.00889	-0.00252	-0.01294	0.00953	-0.00517	-0.00139	-0.00594	0.01331	0.02237	-0.01689	-0.00051	(And (Theme $e0 $x0) (To $e0 $x1))
p207568	-0.00678	-0.01251	0.00213	0.00767	-0.01112	0.00666	0.02071	-0.00941	0.00975	0.00506	-0.00908	-0.00417	0.00453	-0.00306	0.00519	0.00291	(Against $e0 $x0)
p207569	-0.00234	-0.00622	0.00035	0.00421	-0.00350	-0.00492	-0.00419	0.00714	0.00763	0.00664	-0.00227	-0.00189	-0.00336	-0.00031	0.00585	0.00323	(Agent $e0 adriano)
p207570	-0.00204	-0.00815	0.00554	0.00700	-0.00492	-0.00956	-0.00396	0.00372	0.01182	0.01217	-0.00495	-0.00380	-0.00567	-0.00043	0.01658	0.00261	(Agent $e0 alexander)
p207571	-0.00484	-0.00751	0.00110	0.00671	-0.00724	-0.00374	-0.00633	0.00876	0.01549	0.01456	-0.00394	-0.00245	-0.00887	0.00216	0.00485	0.00256	(Agent $e0 baya)
p207572	-0.00257	-0.01071	0.00530	0.00166	-0.00744	-0.01027	-0.00518	0.00669	0.01345	0.01619	-0.00557	-0.00312	-0.00032	-0.00473	0.01019	0.00887	(Agent $e0 daniel)
p207573	-0.01960	0.04205	-0.04020	0.02299	0.00660	-0.01112	-0.00833	0.01157	0.00840	0.00262	0.01106	0.05295	-0.02014	0.01708	0.00280	-0.00652	(Agent $e0 david)
p207574	-0.00392	-0.00184	-0.00454	-0.00104	-0.00061	0.00331	-0.00673	0.00541	0.00052	0.00629	0.01325	-0.00229	-0.00385	0.00046	-0.00161	-0.00065	(Agent $e0 elias)
p207575	-0.00410	-0.01107	0.01233	-0.00654	-0.00319	-0.00574	-0.01086	-0.00257	0.00885	0.01153	0.00744	0.02085	-0.00703	0.00710	-0.00409	-0.00558	(Agent $e0 felix)
p207576	0.00051	-0.00101	-0.00086	0.00427	-0.00469	-0.00109	-0.00645	0.00102	0.01214	0.01027	-0.00320	-0.00290	-0.01213	0.00573	0.00567	-0.00038	(Agent $e0 gustavo)
p207577	-0.00247	-0.01033	0.00415	0.00016	0.00427	-0.01068	0.00003	0.00209	0.00169	0.01629	-0.00304	-0.00668	0.00784	-0.00808	-0.00302	0.00298	(Agent $e0 ivan)
p207578	-0.01831	0.09017	-0.01563	-0.00925	0.00689	0.02555	-0.01641	-0.03036	-0.02061	-0.00915	0.06249	-0.00698	-0.04953	0.04879	0.00997	0.00030	(Agent $e0 jessica)
p207579	-0.00021	0.00658	-0.00096	0.00188	-0.00042	-0.00488	-0.00486	-0.00018	0.00473	-0.00083	-0.00003	0.00594	-0.00995	0.00717	0.00255	-0.00059	(Agent $e0 linda)
p207580	-0.01378	0.05531	-0.03851	0.02604	0.00710	-0.01598	-0.00459	0.00279	0.00171	0.01217	0.01453	0.00402	-0.02895	0.02207	0.01951	0.01119	(Agent $e0 mark)
p207581	-0.00490	0.00355	-0.00966	0.00117	0.00105	0.00141	-0.00449	0.00879	-0.00230	0.00590	0.01414	-0.00339	-0.00395	0.00132	-0.00251	0.00243	(Agent $e0 martino)
p207582	0.00250	0.00004	-0.00149	0.00167	-0.00355	-0.00069	-0.00500	0.00426	0.00104	0.00561	0.00795	-0.00365	-0.00719	0.00382	0.00121	-0.00236	(Agent $e0 mary)
p207583	0.00385	-0.01530	0.00205	0.01748	-0.00906	-0.01055	-0.00341	0.00567	0.01227	0.01347	-0.00631	-0.00240	0.00221	-0.00679	0.00720	0.00501	(Agent $e0 matthew)
p207584	-0.00290	-0.01044	0.00339	0.00614	-0.00477	-0.00836	-0.00603	0.00528	0.01329	0.00991	-0.00511	0.00542	-0.00622	0.00165	0.00901	0.00183	(Agent $e0 mennad)
p207585	0.00334	0.00849	0.00154	-0.00559	-0.00358	-0.00467	-0.00912	-0.01054	0.00276	0.01469	-0.00499	0.00715	-0.01530	0.01107	0.02090	-0.00006	(Agent $e0 michael)
p207586	-0.00520	-0.00173	-0.00513	0.00118	-0.00630	0.00163	-0.00536	0.01400	-0.00057	0.01162	0.01370	-0.00351	-0.00402	0.00174	-0.00178	0.00041	(Agent $e0 pietro)
p207587	-0.00369	-0.00450	-0.00420	-0.00036	-0.00410	0.00253	-0.00612	0.00866	0.00248	0.00354	0.01267	-0.00311	-0.00151	-0.00099	0.00242	0.00092	(Agent $e0 roger)
p207588	-0.00035	0.04482	-0.02453	0.00925	0.01067	-0.00645	0.00216	-0.00733	-0.00499	-0.00954	0.01162	0.01198	-0.01276	0.01047	0.00531	-0.00506	(Agent $e0 william)
p207589	-0.00289	-0.01563	0.01681	-0.00284	-0.00792	-0.00702	-0.01111	-0.00143	0.01534	0.00699	0.00531	0.02952	-0.01053	0.00958	-0.00028	-0.01063	(Agent $e0 ziri)
p207590	0.00226	-0.01041	-0.00589	0.01414	-0.00823	0.00472	-0.00058	0.00251	-0.00271	0.00203	-0.00335	0.00451	0.00350	-0.00650	-0.01293	-0.00536	(At $e0 $x0)
p207591	-0.00406	-0.01762	0.01408	0.00359	-0.01100	-0.01323	0.02588	0.00223	-0.00293	0.02106	-0.01353	-0.00838	-0.00283	0.00844	0.01713	0.00367	(Because $e0 $e1)
p207592	-0.00098	-0.00272	-0.00028	-0.00422	0.00165	0.00025	0.02072	0.00143	-0.01273	0.00009	-0.00518	-0.00254	0.00545	-0.00179	-0.00489	-0.00259	(But $e0 $x0)
p207593	-0.00017	-0.00133	-0.00017	-0.00114	-0.00229	0.00060	0.02183	0.00512	-0.01069	-0.00387	-0.00364	-0.00276	0.00461	-0.00154	0.00074	-0.00430	(Every $e0 <num> week)
p207594	0.00127	0.00070	-0.00406	-0.00170	0.00821	-0.00159	0.00152	0.00255	-0.00431	-0.00545	0.00217	-0.00036	0.00841	-0.00811	-0.00586	-0.00249	(Every $e0 <num> year)
p207595	-0.01068	0.00286	-0.01084	-0.00608	0.00196	0.01056	0.00033	-0.01159	0.02205	0.00503	-0.00380	0.00673	0.01062	0.01760	-0.01814	-0.00122	(Experiencer $e0 $e1)
p207596	-0.01343	-0.01037	-0.00213	0.02001	-0.01401	-0.00980	0.00655	-0.00179	0.00279	0.02241	-0.01065	-0.00937	-0.01139	0.01082	-0.01063	0.00949	(Goal $e0 bed)
p207597	-0.00541	-0.02252	-0.00873	0.04241	-0.01219	0.00155	0.00154	-0.01635	-0.00153	-0.00304	-0.01034	0.01036	0.02361	-0.01849	0.02532	-0.00608	(Goal $e0 home)
p207598	-0.00242	0.02198	0.01494	0.00299	0.00245	-0.00039	-0.00118	-0.01526	-0.00298	-0.00837	-0.00383	-0.00417	0.00195	-0.00595	-0.00286	-0.01408	(GroupOf $x0 cookie)
p207599	-0.00067	-0.00061	0.00160	-0.00301	0.00179	-0.00223	0.01285	0.00083	-0.00862	-0.00017	-0.00357	-0.00261	0.00311	-0.00022	0.00442	-0.00163	(GroupOf $x0 dish)
p207600	0.00298	0.00342	0.00112	-0.00699	0.00835	-0.00385	-0.00236	-0.00424	-0.00595	0.00424	-0.00314	-0.00321	0.00065	-0.00130	-0.00980	0.00143	(GroupOf $x0 law)
p207601	0.01291	0.00073	0.00359	-0.00705	-0.00175	0.00083	-0.00314	-0.01083	-0.00551	0.00413	-0.00397	-0.00683	-0.01258	0.01036	-0.00535	0.00645	(GroupOf $x0 measure)
p207602	-0.00867	0.01524	-0.01614	0.01197	0.00389	-0.00118	0.00052	-0.00453	-0.00656	-0.00368	0.00640	0.01050	-0.00133	0.00129	0.01523	-0.00152	(GroupOf $x0 noise)
p207603	0.00857	0.00347	0.00166	-0.00026	-0.00069	-0.00378	-0.00240	-0.00172	0.00012	0.00035	-0.00123	-0.00352	-0.00613	0.00407	0.00020	-0.00240	(GroupOf $x0 question)
p207604	0.00974	-0.01091	-0.00027	0.00697	0.00667	-0.00177	0.00286	-0.00122	-0.00509	-0.00151	-0.00306	0.00101	0.01760	-0.01586	-0.01275	-0.00664	(GroupOf $x0 road)
p207605	0.00042	0.00085	0.00106	-0.00022	-0.00087	-0.00165	-0.00173	0.00569	0.00363	-0.00218	0.00025	-0.00104	0.00067	-0.00413	0.00380	-0.00118	(GroupOf $x0 rock)
p207606	0.00786	0.00144	0.00308	-0.00326	0.00004	-0.00351	-0.00039	-0.00649	-0.00109	-0.00402	-0.00011	-0.00503	0.00116	0.00400	-0.00324	0.00023	(GroupOf $x0 sequence)
p207607	-0.01907	0.04452	-0.00591	-0.01357	-0.02231	0.00738	-0.00253	0.10697	-0.00176	0.02370	-0.00323	0.04218	0.08067	-0.04818	0.00459	0.02507	(GroupOf $x0 sister)
p207608	-0.00677	0.02418	-0.02282	0.00361	0.02323	0.00033	0.00620	0.00563	-0.03731	-0.00629	0.00328	0.01936	0.01542	-0.00937	-0.02403	-0.01362	(GroupOf $x0 tree)
p207609	0.00790	0.00141	0.00312	-0.00327	0.00004	-0.00356	-0.00022	-0.00645	-0.00123	-0.00404	-0.00014	-0.00507	0.00126	0.00398	-0.00325	0.00022	(GroupOf $x0 way)
p207610	-0.00262	-0.00176	0.00297	-0.00647	0.00307	0.00452	-0.00384	-0.01147	-0.00374	-0.00293	-0.00256	-0.00310	-0.00389	0.00133	0.00314	0.00866	(GroupOf $x0 woman)
p207611	0.01528	-0.00591	0.01368	-0.01405	-0.00195	-0.00290	0.01357	-0.01687	-0.01143	-0.00103	-0.00862	-0.01149	-0.00500	0.00709	-0.00327	0.01538	(In $e0 $e1)
p207612	-0.00028	-0.00331	-0.00067	-0.00078	-0.00145	-0.00049	0.01086	0.00398	-0.00421	-0.00272	-0.00164	-0.00233	0.00518	-0.00284	0.00489	-0.00132	(In $x0 $x1)
p207613	-0.01624	0.01086	-0.03514	-0.01441	-0.01107	0.05067	0.03376	0.01122	-0.05214	-0.00513	0.08670	-0.01268	0.00106	0.01274	-0.01052	-0.02075	(LocatedIn $x0 india)
p207614	-0.02476	-0.05109	0.02557	0.06025	0.02690	0.05295	-0.02466	0.30869	-0.02430	-0.01079	-0.01273	-0.02381	-0.12286	0.16389	-0.11727	-0.02756	(Location $e0 eskisehir)
p207615	-0.00298	0.00311	-0.00392	-0.00344	-0.00399	0.00306	0.04016	0.00661	-0.02814	-0.00123	-0.00550	-0.00485	0.00771	0.00297	-0.00133	-0.00559	(Location $e0 europe)
p207616	0.00908	-0.00477	-0.00228	0.00268	-0.00406	0.00636	-0.00155	-0.00443	-0.00614	-0.00311	-0.00262	-0.00022	-0.00415	0.00064	-0.01996	0.00093	(Manner $e0 carefully)
p207617	0.00092	0.02622	-0.01711	-0.00131	0.00973	0.00195	-0.00134	0.00111	-0.01219	-0.00780	0.01035	0.00702	-0.00606	0.00760	-0.00673	-0.00289	(Manner $e0 really)
p207618	-0.00603	0.00062	-0.00681	-0.00276	-0.00193	0.01543	0.00243	-0.00242	0.00700	0.00027	0.00713	0.00800	-0.00898	0.00406	-0.00510	-0.00803	(Measure $e0 duration <num> day)
p207619	-0.00216	0.00380	-0.00506	-0.00067	-0.00278	0.00162	0.02569	0.00827	-0.01745	-0.00098	-0.00290	-0.00309	0.00617	-0.00098	0.00062	-0.00458	(Member $e0 active)
p207620	0.01462	0.00070	-0.00550	0.00691	-0.00408	0.00348	-0.00151	0.00041	-0.00510	-0.00059	-0.00109	0.00091	-0.00588	0.00179	-0.01888	-0.00909	(Member $e0 approve)
p207621	-0.00999	-0.00278	-0.00490	0.00796	-0.00023	0.00707	-0.00002	-0.01269	-0.01269	-0.00263	-0.00278	-0.00257	0.00837	-0.00087	-0.00966	0.00464	(Member $e0 attack)
p207622	-0.01060	-0.02576	0.03272	-0.04702	0.00381	0.03513	-0.01706	-0.05099	-0.00491	0.01130	-0.01883	-0.02039	-0.03126	0.02025	0.07124	0.06376	(Member $e0 bake)
p207623	0.00862	0.00939	0.00164	-0.00329	0.00511	-0.00288	-0.00158	-0.00653	-0.00257	-0.00581	-0.00075	-0.00349	-0.00376	0.00191	-0.00364	-0.00266	(Member $e0 base)
p207624	0.00361	-0.01010	0.01525	-0.00457	-0.00201	-0.00102	0.03142	-0.00669	0.01741	-0.00074	-0.01133	-0.00759	-0.00016	-0.00275	0.00174	0.00199	(Member $e0 beautiful)
p207625	-0.00601	-0.00913	0.00098	-0.00588	0.00721	-0.00335	-0.00731	-0.00534	-0.00337	0.01207	-0.00915	0.01543	-0.00297	0.00194	0.00222	0.00439	(Member $e0 break_out)
p207626	0.00624	0.00881	-0.00453	-0.00479	0.00369	0.00475	-0.00459	-0.00775	-0.00650	-0.00525	0.01854	-0.00514	-0.00455	0.00325	-0.00471	-0.00442	(Member $e0 celebrate)
p207627	-0.01065	0.00074	-0.01338	0.01030	0.00438	0.01101	-0.00509	-0.00272	-0.00800	-0.00249	0.01916	0.00882	0.00607	-0.00203	-0.01690	-0.00341	(Member $e0 climb)
p207628	-0.00059	-0.00338	0.00729	-0.01736	0.02649	-0.01021	-0.00514	-0.01255	-0.01007	0.01676	-0.00911	-0.00499	0.00546	-0.00542	0.00328	0.00905	(Member $e0 compose)
p207629	0.01164	0.01591	-0.00282	-0.00592	0.00165	0.00002	-0.00030	-0.00536	-0.01019	-0.00573	0.00512	-0.00788	-0.00470	0.01176	-0.01695	0.00051	(Member $e0 define)
p207630	-0.00255	-0.00043	0.01280	-0.03001	0.04809	-0.01222	-0.01217	-0.03427	-0.01775	0.02693	-0.01612	-0.01195	-0.00797	0.00282	0.01988	0.01770	(Member $e0 design)
p207631	0.00434	0.00365	-0.00083	-0.00254	0.00364	-0.00102	0.01047	-0.00216	-0.00820	-0.00562	-0.00184	-0.00254	0.00186	-0.00057	-0.00362	-0.00363	(Member $e0 difficult)
p207632	-0.00247	-0.00951	0.00491	0.00785	-0.00229	-0.01223	-0.00471	0.00469	0.01219	0.01433	-0.00610	-0.00390	-0.00526	-0.00181	0.01532	0.00304	(Member $e0 drink)
p207633	0.00281	-0.00651	0.00276	-0.01023	-0.00124	0.00733	-0.00293	-0.00893	-0.00651	-0.00136	-0.00371	-0.00544	-0.00672	0.00534	-0.00504	0.01534	(Member $e0 fund)
p207634	0.01438	0.00225	0.00500	0.00517	-0.00510	-0.01470	-0.00511	-0.00054	0.00896	0.01781	-0.00525	-0.00825	-0.01279	0.00343	0.01466	0.00155	(Member $e0 give)
p207635	-0.00575	-0.00041	-0.00669	-0.00865	0.00476	0.01643	-0.00155	-0.00478	0.02370	0.00601	-0.00577	0.01341	-0.01100	-0.00038	-0.00494	0.00057	(Member $e0 grow)
p207636	0.00967	-0.00938	-0.01400	0.02009	-0.00818	0.01460	-0.00300	-0.00088	-0.00463	0.00007	-0.00260	0.00248	-0.00679	0.00037	-0.01686	-0.00755	(Member $e0 hold_up)
p207637	-0.00025	0.02474	0.05538	-0.06562	-0.00171	0.02470	-0.02407	-0.11150	-0.00339	0.01151	-0.01494	-0.01148	-0.03088	0.00798	0.12768	0.07578	(Member $e0 include)
p207638	-0.00496	0.01162	0.00875	0.01936	-0.00147	0.00029	-0.00211	-0.02226	-0.00582	-0.00333	-0.00723	-0.00343	0.00115	0.00011	0.00581	-0.01287	(Member $e0 influence)
p207639	0.00284	-0.00102	0.00364	-0.00186	-0.00259	-0.00303	0.01263	0.00119	-0.00752	0.00043	-0.00393	-0.00416	-0.00067	0.00361	0.00097	-0.00193	(Member $e0 know)
p207640	0.00897	0.00363	0.00319	-0.00427	0.00070	-0.00292	-0.00152	-0.00183	0.00054	-0.00333	-0.00078	-0.00343	-0.00129	0.00021	0.00273	0.00038	(Member $e0 learn)
p207641	-0.00212	-0.00800	0.00527	0.00691	-0.00466	-0.00970	-0.00379	0.00296	0.01116	0.01207	-0.00487	-0.00374	-0.00523	-0.00041	0.01794	0.00270	(Member $e0 marry)
p207642	0.00689	0.02337	-0.00987	-0.00535	0.00081	0.00317	-0.00116	0.00370	-0.01357	-0.00018	0.00688	-0.00567	-0.00725	0.00947	-0.01384	-0.00023	(Member $e0 mean)
p207643	-0.00395	0.00418	-0.00662	-0.00271	0.01356	-0.00538	0.00885	-0.00506	-0.01368	0.00924	-0.00406	-0.00444	0.00072	-0.00013	-0.00399	0.00334	(Member $e0 paint)
p207644	0.01171	-0.00088	-0.00942	0.00683	0.00024	0.00202	-0.00113	0.01415	-0.00645	0.00428	-0.00066	0.00141	-0.00295	-0.00217	-0.02396	-0.00602	(Member $e0 pick_up)
p207645	-0.00701	0.00015	-0.02288	0.01514	-0.00455	0.01131	-0.00643	-0.00566	-0.00713	0.00132	-0.00268	0.01606	-0.01252	0.00869	-0.01345	0.01120	(Member $e0 pull)
p207646	-0.00265	0.00519	-0.00549	0.00849	0.00239	-0.00225	-0.00136	-0.00546	-0.00228	-0.00258	0.00039	0.00753	0.00532	-0.00046	-0.01155	-0.00483	(Member $e0 reach)
p207647	0.02120	-0.01252	0.01721	-0.01025	-0.00375	-0.01153	0.01171	-0.01287	0.00052	0.00271	-0.01081	0.01456	-0.00333	0.00103	-0.00307	0.00013	(Member $e0 read)
p207648	-0.00584	-0.00933	0.00661	0.00020	-0.00691	-0.00222	0.01137	-0.00863	-0.00225	0.01220	-0.00844	-0.00615	0.00035	0.00185	0.02725	0.00649	(Member $e0 return)
p207649	0.02441	-0.00594	-0.01041	0.00998	-0.00885	0.00563	-0.00000	0.00724	-0.00147	0.00695	-0.00122	0.00816	0.00585	-0.01305	-0.01739	-0.01427	(Member $e0 rule)
p207650	-0.00134	-0.00153	0.00004	-0.00214	-0.00307	-0.00016	-0.00369	0.00402	0.00307	0.00326	0.00766	-0.00270	-0.00032	-0.00274	0.00329	0.00174	(Member $e0 see)
p207651	-0.02007	0.00745	-0.03050	-0.00618	0.00277	0.00608	0.03459	-0.00432	-0.04412	0.00373	0.00673	0.01207	-0.00795	0.03415	0.00422	0.02396	(Member $e0 shine)
p207652	-0.00387	0.02489	0.02636	0.01889	-0.00166	-0.01161	-0.00614	-0.03786	0.01841	-0.00706	-0.01132	-0.00480	-0.00593	-0.00888	0.03346	-0.00816	(Member $e0 shoot)
p207653	0.00104	0.00586	-0.00501	-0.00228	0.01333	-0.00123	-0.00151	-0.00493	-0.00420	-0.00699	-0.00011	0.00089	0.00224	-0.00563	-0.00516	-0.00271	(Member $e0 solve)
p207654	-0.00569	-0.00316	-0.01260	-0.01280	0.01048	0.01050	-0.00798	0.00092	-0.01412	0.01116	0.02822	-0.00455	0.00705	-0.00495	-0.01665	0.00186	(Member $e0 stick)
p207655	-0.00084	0.01340	0.01192	0.00673	-0.00744	-0.00229	-0.00715	-0.00989	0.00690	0.01092	-0.00679	-0.00419	-0.01515	0.00250	0.01912	-0.00701	(Member $e0 succeed)
p207656	-0.01112	0.02331	0.02409	-0.00731	-0.00900	0.00074	-0.01128	-0.03357	0.00570	0.01636	-0.01359	0.00424	-0.01597	-0.00099	0.05350	0.00518	(Member $e0 suggest)
p207657	-0.01141	0.00982	-0.01801	0.00482	-0.00100	0.01057	-0.00441	-0.02912	-0.00825	0.00415	-0.00198	-0.00777	-0.00593	0.00601	0.02512	0.02600	(Member $e0 take_off)
p207658	0.02413	0.00935	0.00748	0.00168	-0.00119	-0.00977	-0.00106	-0.01171	-0.00048	0.01109	-0.00512	-0.00688	-0.00071	-0.00730	-0.00638	-0.00768	(Member $e0 take_over)
p207659	-0.00248	0.01157	-0.01165	-0.00171	0.00915	0.00366	-0.00312	0.00034	-0.00676	-0.00542	0.01248	-0.00204	-0.00141	-0.00082	-0.00424	-0.00060	(Member $e0 task)
p207660	0.00079	0.00600	-0.00050	-0.00415	0.00099	0.00130	-0.00191	-0.00814	-0.00518	-0.00299	-0.00035	-0.00611	-0.00719	0.00608	0.00141	0.00873	(Member $e0 understand)
p207661	-0.00483	-0.00561	0.00693	-0.00472	0.00035	-0.00556	0.02085	-0.01034	-0.01504	0.00182	-0.01127	0.01474	-0.00571	0.01321	0.00254	0.00093	(Member $e0 wait)
p207662	0.01287	-0.00431	-0.01287	0.01232	-0.00370	0.01359	-0.00194	0.00336	-0.00244	-0.00525	0.00019	0.00170	-0.00494	-0.00240	-0.01233	-0.00743	(Member $e0 wear)
